zip_2,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,revol_bal,revol_util,mort_acc,credit_hist,credit_line_ratio,balance_annual_inc,fico_avg_score,inst_amnt_ratio
90,1.197565869830745,13.068202320710967,5.27560635142209,23.417248298726225,5.880627290176235,3.3485430116908046,11.10921936133457,1.1049118827429767,2.704196475309719,16.88869176409,16226.609143255977,53.78643037864294,0.9521898447042401,5573.155688361542,0.5313238677435531,0.20592564845310088,696.5309064735649,0.03161826246033397
91,1.222064875868478,13.207870513784089,5.227862105589238,23.1873700048679,6.152166216754437,3.45948577244767,11.12917836697626,1.121387794840023,2.690711156348188,17.2302681771917,16813.962472894633,53.28183785458229,1.242864097004027,5738.190954551489,0.5243704939829823,0.2073955665511377,695.868942780015,0.031418867892609365
92,1.2349060323301353,13.122995663029279,5.252359048495203,23.30534892889999,6.064160862136943,3.498725193849389,11.160304439013087,1.1073728479432252,2.668261269549218,17.193588382178955,16853.98386121698,53.28864555132061,1.4659482192140887,5755.092811144697,0.5085502592523381,0.2027167111227397,695.8815218819818,0.031241280672172873
93,1.2428973465558832,13.193500402036246,5.235392656124364,23.216563923880997,6.576722058429375,3.594143661216832,11.094843629515172,1.1050656660412759,2.639238809970517,17.615241222192456,15280.23271240954,53.203470249262985,1.6528410613776467,5822.17636022514,0.5049210586780993,0.21009813077190076,695.2451085499866,0.031188341420868793
94,1.194202562018654,12.645507179069892,5.390727195324897,24.007275823367777,5.30301095243624,3.3792329424513334,11.276264430120202,1.112891365764929,2.7245249429157474,15.207306397306317,19666.474205658113,54.74204651882798,1.079763148728666,5715.913541545726,0.5232488248914458,0.1939052918639332,699.1180192731916,0.03144467339446488
95,1.2304896850451508,13.090729388443709,5.265949636590559,23.373430731958006,6.1239629983114305,3.54232435210337,11.150088516303722,1.1067102268555906,2.658945745539975,16.468119814991613,16414.538983921884,53.48722046839447,1.5135085529696792,5742.178988326848,0.5111184449925235,0.2055465283750484,695.6998201306806,0.03127320588259427
96,1.2448948948948948,13.615687687687798,5.123423423423423,22.64159159159159,6.499474474474474,3.502702702702703,11.045858514951815,1.1157657657657658,2.7732732732732734,18.867629129129092,16520.286636636636,58.0676036036037,1.1858858858858858,5827.092042042042,0.4860200380961311,0.2304275193680368,694.5233483483483,0.03138956449996293
97,1.2373182552504038,12.951150242325943,5.3077544426494345,23.58279483037157,5.854765751211632,3.589903069466882,10.9979269674942,1.051292407108239,2.4561389337641355,17.547662358642988,15454.30888529887,55.27475767366709,1.683117932148627,5749.947819063005,0.4910775306955364,0.21912220080175426,696.3611470113086,0.03112982098389203
98,1.2458694338101954,13.233062663710545,5.223655047350393,23.152830949022768,5.901571630062462,3.588605682047149,11.13070505436383,1.0746020552085431,2.577019947612331,17.710373765867352,17762.858251057827,57.34666834575807,1.8256598831352004,5779.761787225469,0.49511425493744576,0.21344861570904267,695.5614043925045,0.031185801969004525
99,1.2463129668645854,13.350681861712506,5.195939475196322,23.024324841984296,6.2305113962842364,3.724190768052097,11.071466042302195,1.1003639149588202,2.561578241716146,18.89921854050947,16846.568856540893,59.45732618272355,1.7490902126029497,5719.690289216625,0.4849614756361534,0.22928134604292522,695.9849645661751,0.03124247117760844
