zip_2,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,revol_bal,revol_util,mort_acc,credit_hist,credit_line_ratio,balance_annual_inc,fico_avg_score,inst_amnt_ratio
88,0.43938347795713373,4.592373934269618,1.307094029864532,6.533697265603865,3.5401418042749464,0.6401826835876137,0.510159713011673,0.8402184686489641,2.141602718184574,8.784520569052058,12859.736995630905,23.873657524312055,1.8402400271418144,2613.550287144741,0.17850667939883172,0.1103765249619024,30.100529503732083,0.00426865985199619
89,0.41660944086162766,4.492508846451032,1.2854036768245445,6.367603406410858,3.560607184851985,0.610689974697454,0.4959493616101609,0.8267351069854016,2.329222591881763,8.29852429172648,16822.14884903917,23.81411430272066,1.9866431046796331,2594.72439613541,0.17969940874847173,0.10984002380016095,28.962971007743377,0.004147787538242834
90,0.3981714615930433,4.488191739246017,1.285130499592242,6.363606348420139,3.6142919552411006,0.5871703906020918,0.5373138026307933,0.825019037084512,2.516352801685077,8.255853529501925,25042.89192519255,24.335002212428016,1.7901951504977949,2592.959966375215,0.18210095452332023,0.10869316516500227,30.202411109335788,0.003980439759668721
91,0.4156437320878262,4.51715191309327,1.2920864646820638,6.406691945968498,3.561605525647962,0.6324471079376023,0.5342142002674276,0.8093659041972624,2.447568258905567,8.27133622442347,23392.40859363316,24.69420036449076,1.985867507485415,2696.3904042968384,0.18127822363963988,0.10857340792023391,30.111275472911366,0.004110941563596018
92,0.4239456479847483,4.519120478265,1.2953994115962972,6.425903383518639,3.5673351568531815,0.6196411131729446,0.5328391889409962,0.8299029335358248,2.4123915935401214,8.166439915118309,25223.64273186692,24.05885024869798,2.074302772590597,2677.3055124498005,0.17779051910405833,0.10674012603214479,30.066180205387766,0.004204893520466646
93,0.42884793194381704,4.551093902411873,1.306586328881903,6.460588124489473,3.506540860173659,0.6167667875731666,0.5073971577096068,0.8265535970119043,2.3398465427579165,8.189737567391496,20099.70754176316,23.532425250726888,2.0745402020987247,2679.9551473409106,0.17583396882398009,0.10802041495946849,29.752423215415096,0.004241208214716709
94,0.39559320447542756,4.545362586609593,1.294615101910446,6.447062838889924,3.6771713795722185,0.5979716598018087,0.5434162954327452,0.8203828002400032,2.532329611948786,8.049261159043654,32012.11330422711,25.18884472597255,1.8725615839307046,2724.852148127092,0.1830292491724335,0.10540926450819911,31.826942469861663,0.003926358095487688
95,0.42115401109446404,4.53758274540913,1.3011982189208453,6.446847307802212,3.6036742471453023,0.6230788916656829,0.5283026218371967,0.8221001525736374,2.354524506372202,8.105432476658796,22866.225330127658,24.186524765067514,2.0189761710543177,2681.9231546401948,0.17874339062747865,0.10781135215341572,30.17745354219536,0.004154283831786581
96,0.4300571537514297,4.672613583200651,1.339531779798206,6.6122917836705195,3.5313847856583327,0.6613968289407167,0.49591771764107484,0.8196549875603865,2.5469798917444697,8.679541482474173,21716.831723162977,24.826689601255097,1.8885397959630255,2721.6155889126994,0.1782099008047626,0.11441678086718052,29.474483453503584,0.00418258582417657
97,0.4254561344892444,4.480071653940421,1.2742979127069332,6.3520472562771815,3.6294438716874957,0.6060615457825234,0.49756088778001323,0.8454546393842435,2.1228750667995877,8.108372029361288,19304.218955999157,24.096856859841967,2.15547763227421,2495.063866658886,0.17516625769372457,0.10974232663913801,30.27927980752188,0.004221019674305117
98,0.4306123497965562,4.552010934292597,1.3099359812359137,6.48733789117264,3.6229574816808015,0.5964963529748859,0.4988969835743733,0.8232710019333632,2.269611817387987,8.15380691067061,20963.991657724288,24.255368656895417,2.248543361776121,2607.638682368219,0.17732167864086862,0.10922010363388424,29.73538330683306,0.004179892286761005
99,0.43090422716751425,4.577542062694976,1.309598657253183,6.513703661648688,3.5295096838166535,0.6181846346584339,0.4846933669852001,0.8266872110630291,2.2285784257826,8.312899356484682,14961.880431997768,24.00015769533728,1.9986253982357836,2473.3154813231627,0.16996944391831895,0.11275772459792337,28.962325474328384,0.0041519140604798135
